blr_id,blr_name,blr_category_name,blr_coverage
EDU010201MAH01,Dr R N Lahoti Convent School,Education Fees,IND-MAH-Buldhana
EDU010202MAH01,Dr Y S Khedkar International School,Education Fees,IND-MAH-Aurangabad
EDU010203MAH01,Dr. A.R. Undre English High School,Education Fees,IND-MAH-Raigad
EDU010204MAH01,Dr. Cyrus Poonawalla English Medium School,Education Fees,IND-MAH-Pune
EDU010205MAH01,Dr. Jagdish Patil English Medium School,Education Fees,IND-MAH-Jalgaon
EDU010206MAH01,Dr. Ulhas Patil English Medium School,Education Fees,IND-MAH-Jalgaon
EDU010207MAH01,"Dr. Ulhas Patil English Medium School,",Education Fees,IND-MAH-Jalgaon
EDU010208MAH01,"Dr.Kadam Gurukul, Indapur.",Education Fees,IND-MAH-Pune
EDU010209MAH01,Dr.P.V. Sukhatme English Medium School,Education Fees,IND-MAH-Satara
EDU010210MAH01,Drb Dav Public School,Education Fees,IND-MAH-Thane
EDU010211MAH01,Dsk School,Education Fees,IND-MAH-Pune
EDU010212MAH01,Dunne'S Institute,Education Fees,IND-MAH-Mumbai
EDU010213MAH01,Edify School,Education Fees,IND-MAH-Nagpur
EDU010214MAH01,Edify School Amravati,Education Fees,IND-MAH-Amravati
EDU010215MAH01,Eklavya Public School,Education Fees,IND-MAH-Kolhapur
EDU010216MAH01,Ekvira School Of Brilliants,Education Fees,IND-MAH-Amravati
EDU010217MAH01,"Ekvira School Of Brilliants, Morshi",Education Fees,IND-MAH-Amravati
EDU010218MAH01,Emerald Heights School,Education Fees,IND-MAH-Akola
EDU010219MAH01,Eon Gyanankur English School,Education Fees,IND-MAH-Pune
EDU010220MAH01,Epathshala Vihirgaon,Education Fees,IND-MAH-Nagpur
EDU010221MAH01,Euro School,Education Fees,IND-MAH-Pune
EDU010222MAH01,Euroschool,Education Fees,IND-MAH-Thane
EDU010223MAH01,Euroschool Airoli,Education Fees,IND-MAH-Thane
EDU010224MAH01,Fairyland School,Education Fees,IND-MAH-Chandrapur
EDU010225MAH01,Fazlani International School,Education Fees,IND-MAH-Pune
EDU010226MAH01,Flying Kids International English School C.B.S.E.Pattern,Education Fees,IND-MAH-Osmanabad
EDU010227MAH01,Fort International Academy,Education Fees,IND-MAH-Chandrapur
EDU010228MAH01,Fr. Agnel School,Education Fees,IND-MAH-Bhandara
EDU010229MAH01,Fr. Agnel School,Education Fees,IND-MAH-Kolhapur
EDU010230MAH01,Fravashi Academy,Education Fees,IND-MAH-Nashik
EDU010231MAH01,G G International School,Education Fees,IND-MAH-Pune
EDU010232MAH01,G H Raisoni Vidya Niketan,Education Fees,IND-MAH-Nagpur
EDU010233MAH01,G S Shetty International School,Education Fees,IND-MAH-Mumbai
EDU010234MAH01,G.D. Somani Memorial School,Education Fees,IND-MAH-Mumbai
EDU010235MAH01,Ga Shash English Primary School,Education Fees,IND-MAH-Aurangabad
EDU010236MAH01,Gaikwad Global School,Education Fees,IND-MAH-Aurangabad
EDU010237MAH01,Gandhi City Public School,Education Fees,IND-MAH-Wardha
EDU010238MAH01,Gandhi City Public School,Education Fees,IND-MAH-Amravati
EDU010239MAH01,"Ganesh International School, Chikhali",Education Fees,IND-MAH-Pune
EDU010240MAH01,Gems English Medium School,Education Fees,IND-MAH-Nashik
EDU010241MAH01,Global Indian International School,Education Fees,IND-MAH-Pune
EDU010242MAH01,Global Knowledge Public School,Education Fees,IND-MAH-Latur
EDU010243MAH01,Global School,Education Fees,IND-MAH-Latur
EDU010244MAH01,Glory English Medium School,Education Fees,IND-MAH-Pune
EDU010245MAH01,Godavari Foundation'S Godavari English Medium School,Education Fees,IND-MAH-Jalgaon
EDU010246MAH01,Gokuldham High School & Junior College,Education Fees,IND-MAH-Mumbai
EDU010247MAH01,Goldcrest High,Education Fees,IND-MAH-Latur
EDU010248MAH01,Goldcrest High ,Education Fees,IND-MAH-Raigad
EDU010249MAH01,Golden Days Universal School,Education Fees,IND-MAH-Nashik
EDU010250MAH01,Golden Jubilee School,Education Fees,IND-MAH-Jalna
EDU010251MAH01,Gondia Public School,Education Fees,IND-MAH-Gondia
EDU010252MAH01,"Gondia Public School, Lakhandur- Pin Code- 441803,  Dist. Bhandara (M.S)",Education Fees,IND-MAH-Bhandara
EDU010253MAH01,Good Shepherd School,Education Fees,IND-MAH-Nashik
EDU010254MAH01,Gopal Sharma International School,Education Fees,IND-MAH-Mumbai
EDU010255MAH01,Gopals Garden High School,Education Fees,IND-MAH-Mumbai
EDU010256MAH01,Gopi Birla Memorial School,Education Fees,IND-MAH-Mumbai
EDU010257MAH01,Goregaon Education Society'S English Medium School,Education Fees,IND-MAH-Mumbai
EDU010258MAH01,Grace Emmanuel School,Education Fees,IND-MAH-Chandrapur
EDU010259MAH01,Green Land School,Education Fees,IND-MAH-Osmanabad
EDU010260MAH01,Greenfield International,Education Fees,IND-MAH-Aurangabad
EDU010261MAH01,Greenfingers Global School,Education Fees,IND-MAH-Raigad
EDU010262MAH01,Greenlawns High School,Education Fees,IND-MAH-Mumbai
EDU010263MAH01,Greenlawns School,Education Fees,IND-MAH-Mumbai
EDU010264MAH01,Gregorian Public School,Education Fees,IND-MAH-Raigad
EDU010265MAH01,Guardian School,Education Fees,IND-MAH-Mumbai
EDU010266MAH01,Gundecha Education Academy,Education Fees,IND-MAH-Mumbai
EDU010267MAH01,Gurukul Dnyanpeeth School,Education Fees,IND-MAH-Buldhana
EDU010268MAH01,Gurukul English Medium School,Education Fees,IND-MAH-Pune
EDU010269MAH01,Gurukul English Medium School,Education Fees,IND-MAH-Yavatmal
EDU010270MAH01,Gurukul English Medium School,Education Fees,IND-MAH-Yavatmal
EDU010271MAH01,Gurukul English School,Education Fees,IND-MAH-Beed
EDU010272MAH01,Gurukul School,Education Fees,IND-MAH-Pune
EDU010273MAH01,Gyan Mata Vidya Vihar,Education Fees,IND-MAH-Nanded
EDU010274MAH01,H.V.B. Academy,Education Fees,IND-MAH-Mumbai
EDU010275MAH01,Hadas Cbse School,Education Fees,IND-MAH-Nagpur
EDU010276MAH01,"Happy Faces The Concept School, Washim",Education Fees,IND-MAH-Washim
EDU010277MAH01,Harmony International School,Education Fees,IND-MAH-Ahmednagar
EDU010278MAH01,Hasanat High School,Education Fees,IND-MAH-Mumbai
EDU010279MAH01,High Vision International School,Education Fees,IND-MAH-Pune
EDU010280MAH01,Hillfort Public School,Education Fees,IND-MAH-Nagpur
EDU010281MAH01,Hiranandani Foundation School,Education Fees,IND-MAH-Mumbai
EDU010282MAH01,Hiranandani Foundation School,Education Fees,IND-MAH-Thane
EDU010283MAH01,Hizon Discovery Academy,Education Fees,IND-MAH-Nanded
EDU010284MAH01,Hocl School,Education Fees,IND-MAH-Raigad
EDU010285MAH01,Holy Angel'S School & Jr. College.,Education Fees,IND-MAH-Thane
EDU010286MAH01,Holy Faith English School,Education Fees,IND-MAH-Thane
EDU010287MAH01,Holy Family Convent School,Education Fees,IND-MAH-Chandrapur
EDU010288MAH01,Holy Spirit Convent School,Education Fees,IND-MAH-Pune
EDU010289MAH01,Holy Writ High School,Education Fees,IND-MAH-Thane
EDU010290MAH01,"Hon. Annasaheb Dange International School , Islampur",Education Fees,IND-MAH-Sangli
EDU010291MAH01,Hon. Ratnakarrao Gutte International School,Education Fees,IND-MAH-Parbhani
EDU010292MAH01,Hon'Ble Sharad Pawar Public School,Education Fees,IND-MAH-Nashik
EDU010293MAH01,Horizon Academy,Education Fees,IND-MAH-Nashik
EDU010294MAH01,Hume Mchenry Memorial High School Of S.D.A.,Education Fees,IND-MAH-Pune
EDU010295MAH01,Hutchings High School & Junior College,Education Fees,IND-MAH-Pune
EDU010296MAH01,Hutchings School,Education Fees,IND-MAH-Pune
EDU010297MAH01,Ideal English School,Education Fees,IND-MAH-Sangli
EDU010298MAH01,Imperial International School,Education Fees,IND-MAH-Jalgaon
EDU010299MAH01,Indian Education Society Orion,Education Fees,IND-MAH-Mumbai
EDU010300MAH01,Indian Education Society'S Manik Vidyamandir,Education Fees,IND-MAH-Mumbai
EDU010301MAH01,Indian Model School,Education Fees,IND-MAH-Solapur
EDU010302MAH01,Indira Gandhi Garden School,Education Fees,IND-MAH-Chandrapur
EDU010303MAH01,Indira National School,Education Fees,IND-MAH-Pune
EDU010304MAH01,"Indus World School, Ahmednagar",Education Fees,IND-MAH-Ahmednagar
EDU010305MAH01,Infant Jesus English Public High School,Education Fees,IND-MAH-Chandrapur
EDU010306MAH01,Infant Jesus International School,Education Fees,IND-MAH-Thane
EDU010307MAH01,Innovative Minds School Of Excellence,Education Fees,IND-MAH-Wardha
EDU010308MAH01,Innovera School,Education Fees,IND-MAH-Pune
EDU010309MAH01,Ira International School,Education Fees,IND-MAH-Nagpur
EDU010310MAH01,J. V. Patil International School,Education Fees,IND-MAH-Pune
EDU010311MAH01,J.B. Petit High School,Education Fees,IND-MAH-Mumbai
EDU010312MAH01,J.H. Ambani School,Education Fees,IND-MAH-Raigad
EDU010313MAH01,Jagdamba Public School,Education Fees,IND-MAH-Amravati
EDU010314MAH01,"Jaihind School, Udgir",Education Fees,IND-MAH-Latur
EDU010315MAH01,Jain Heritage A Cambridge School,Education Fees,IND-MAH-Nagpur
EDU010316MAH01,Jain International English Medium School,Education Fees,IND-MAH-Jalgaon
EDU010317MAH01,Jain International School,Education Fees,IND-MAH-Aurangabad
EDU010318MAH01,Jaipuriar School,Education Fees,IND-MAH-Thane
EDU010319MAH01,Jamnabai Narsee School,Education Fees,IND-MAH-Mumbai
EDU010320MAH01,Jankidevi Public School,Education Fees,IND-MAH-Mumbai
EDU010321MAH01,Jasnagra Public School,Education Fees,IND-MAH-Akola
EDU010322MAH01,Jasudben M.L. School,Education Fees,IND-MAH-Mumbai
EDU010323MAH01,Jawaharlal Darda English Medium School Yavatmal,Education Fees,IND-MAH-Yavatmal
EDU010324MAH01,Jayawant Public School,Education Fees,IND-MAH-Pune
EDU010325MAH01,Jaywant International School,Education Fees,IND-MAH-Satara
EDU010326MAH01,Jbcn International School,Education Fees,IND-MAH-Mumbai
EDU010327MAH01,"Jet Kids International School, Pusad",Education Fees,IND-MAH-Yavatmal
EDU010328MAH01,Jijayu International English Medium School,Education Fees,IND-MAH-Aurangabad
EDU010329MAH01,Jindal Mount Litera Zee School,Education Fees,IND-MAH-Raigad
EDU010330MAH01,Jindal Vidya Mandir,Education Fees,IND-MAH-Nagpur
EDU010331MAH01,Jindal Vidya Mandir,Education Fees,IND-MAH-Raigad
EDU010332MAH01,Jindal Vidya Mandir,Education Fees,IND-MAH-Ratnagiri
EDU010333MAH01,Jindal Vidya Mandir,Education Fees,IND-MAH-Thane
EDU010334MAH01,Jnana Prabodhini Prashala,Education Fees,IND-MAH-Pune
EDU010335MAH01,John Xxiii School,Education Fees,IND-MAH-Thane
EDU010336MAH01,Jubli English High School,Education Fees,IND-MAH-Akola
EDU010337MAH01,K John Public School,Education Fees,IND-MAH-Nagpur
EDU010338MAH01,K P Asati Public School,Education Fees,IND-MAH-Gondia
EDU010339MAH01,K. K. Wagh Cbse School,Education Fees,IND-MAH-Nashik
EDU010340MAH01,K. K. Wagh Cbse School,Education Fees,IND-MAH-Nashik
EDU010341MAH01,K.John Public School,Education Fees,IND-MAH-Nagpur
EDU010342MAH01,Kaivalya Vidya Niketan,Education Fees,IND-MAH-Pune
EDU010343MAH01,Kanaiyalal Raojibhai Public School,Education Fees,IND-MAH-Dhule
EDU010344MAH01,Kapol Vidyanidhi International School,Education Fees,IND-MAH-Mumbai
EDU010345MAH01,Kashinath Palod Public School,Education Fees,IND-MAH-Jalgaon
EDU010346MAH01,Khubchand Bajaj Central Public School,Education Fees,IND-MAH-Nagpur
EDU010347MAH01,Kids Kingdom Public School,Education Fees,IND-MAH-Nanded
EDU010348MAH01,Kids World School,Education Fees,IND-MAH-Nagpur
EDU010349MAH01,Kimmins High School,Education Fees,IND-MAH-Satara
EDU010350MAH01,"Kinkar International School,Seloo",Education Fees,IND-MAH-Wardha
EDU010351MAH01,Kirsan International Public School,Education Fees,IND-MAH-Gondia
EDU010352MAH01,Kishor Suryawanshi International School,Education Fees,IND-MAH-Nashik
EDU010353MAH01,Kissan International School,Education Fees,IND-MAH-Ahmednagar
EDU010354MAH01,Kle English Medium School,Education Fees,IND-MAH-Solapur
EDU010355MAH01,Kline Memorial School,Education Fees,IND-MAH-Pune
EDU010356MAH01,Kohinoor International School,Education Fees,IND-MAH-Mumbai
EDU010357MAH01,Kolhapur Public School,Education Fees,IND-MAH-Kolhapur
EDU010358MAH01,"Krishna School,",Education Fees,IND-MAH-Satara
EDU010359MAH01,Kukadi Valley Public School,Education Fees,IND-MAH-Pune
EDU010360MAH01,Kurveys New Model Public School,Education Fees,IND-MAH-Nagpur
EDU010361MAH01,L.H. Patil English Medium School,Education Fees,IND-MAH-Jalgaon
EDU010362MAH01,Lady Khatun Marium School,Education Fees,IND-MAH-Raigad
EDU010363MAH01,Lady Ratanbai And Sir Mathuradas Vissanji Academy,Education Fees,IND-MAH-Mumbai
EDU010364MAH01,Lakhotia Bhutda High School Kondhali,Education Fees,IND-MAH-Nagpur
EDU010365MAH01,Lakshdham High School,Education Fees,IND-MAH-Mumbai
EDU010366MAH01,Lalitha Public School,Education Fees,IND-MAH-Nagpur
EDU010367MAH01,Late Babanrao Gabaji Gawali Charitable Trusts Spg International Public School,Education Fees,IND-MAH-Pune
EDU010368MAH01,Late Madangopalji Bhaiya Public School,Education Fees,IND-MAH-Chandrapur
EDU010369MAH01,"Late Mrs Housabai Jayapal Magdum Public School, Nimshirgaon",Education Fees,IND-MAH-Kolhapur
EDU010370MAH01,Learners' Academy,Education Fees,IND-MAH-Mumbai
EDU010371MAH01,Litera Valley Zee School,Education Fees,IND-MAH-Kolhapur
EDU010372MAH01,Little Flower School Loni,Education Fees,IND-MAH-Ahmednagar
EDU010373MAH01,Little Wonders English School,Education Fees,IND-MAH-Aurangabad
EDU010374MAH01,Lkrr Prince English School Selu,Education Fees,IND-MAH-Jalna
EDU010375MAH01,Lodha World School,Education Fees,IND-MAH-Thane
EDU010376MAH01,"Lodha World School, Thane",Education Fees,IND-MAH-Thane
EDU010377MAH01,Lok Puram Public School,Education Fees,IND-MAH-Mumbai
EDU010378MAH01,Lokhandwala Foundation School,Education Fees,IND-MAH-Mumbai
EDU010379MAH01,Loknete V.Hiray E.M.S(Old Name)Loknetevyankatrao Hiray Academy(New Name),Education Fees,IND-MAH-Nashik
EDU010380MAH01,Lokseva Eschool,Education Fees,IND-MAH-Pune
EDU010381MAH01,Lonar Central Public School,Education Fees,IND-MAH-Buldhana
EDU010382MAH01,Lord Ganesha English School Jamner,Education Fees,IND-MAH-Jalgaon
EDU010383MAH01,"Lotus English Medium School, Wadgaonpan",Education Fees,IND-MAH-Ahmednagar
EDU010384MAH01,Lotus English School,Education Fees,IND-MAH-Solapur
EDU010385MAH01,M E S Boys High School & Jr College,Education Fees,IND-MAH-Pune
EDU010386MAH01,M E S Public School,Education Fees,IND-MAH-Raigad
EDU010387MAH01,M.S.B. Educational Institute,Education Fees,IND-MAH-Mumbai
EDU010388MAH01,M.S.B. Educational Institute,Education Fees,IND-MAH-Nagpur
EDU010389MAH01,M.S.M. English School And Jr. College,Education Fees,IND-MAH-Buldhana
EDU010390MAH01,Macaroon Students Academy,Education Fees,IND-MAH-Yavatmal
EDU010391MAH01,Macaroon Student'S Academy,Education Fees,IND-MAH-Chandrapur
EDU010392MAH01,Macro Vision Academy School,Education Fees,IND-MAH-Jalgaon
EDU010393MAH01,Mahapragya Public School,Education Fees,IND-MAH-Mumbai
EDU010394MAH01,Maharashtra Public School,Education Fees,IND-MAH-Aurangabad
EDU010395MAH01,Maharishi Public School,Education Fees,IND-MAH-Amravati
EDU010396MAH01,Maharishi Vidya Mandir,Education Fees,IND-MAH-Bhandara
EDU010397MAH01,Maharishi Vidya Mandir,Education Fees,IND-MAH-Bhandara
EDU010398MAH01,Mahatma Gandhi English School,Education Fees,IND-MAH-Latur
EDU010399MAH01,Mahatma Gandhi Mission'S Clover Dale School,Education Fees,IND-MAH-Aurangabad
EDU010400MAH01,Mahatma Gandhi Shikshan Mandal Sanchalit Oxford English Medium School,Education Fees,IND-MAH-Jalgaon
EDU010401MAH01,Mahatma International School,Education Fees,IND-MAH-Raigad
EDU010402MAH01,Mahavir English School,Education Fees,IND-MAH-Beed
EDU010403MAH01,Mamasaheb Khandge English Medium School,Education Fees,IND-MAH-Pune
EDU010404MAH01,Manav Mandirs Smt. Nandkumar Rasiklal P. Seth Multipurpose High School,Education Fees,IND-MAH-Mumbai
EDU010405MAH01,Maneckji Cooper Education Trust School,Education Fees,IND-MAH-Mumbai
EDU010406MAH01,Maneers Vishwashanti Gurukul Nivasi School,Education Fees,IND-MAH-Solapur
EDU010407MAH01,Mane'S International School,Education Fees,IND-MAH-Ratnagiri
EDU010408MAH01,Manikgarh Cement English School,Education Fees,IND-MAH-Chandrapur
EDU010409MAH01,Manosuman Public School,Education Fees,IND-MAH-Bhandara
EDU010410MAH01,Mansukhbhai Kothari National School,Education Fees,IND-MAH-Pune
EDU010411MAH01,Marble Arch School,Education Fees,IND-MAH-Mumbai
EDU010412MAH01,Marie Poussepin'S Academy,Education Fees,IND-MAH-Nagpur
EDU010413MAH01,Markandeya Public School,Education Fees,IND-MAH-Yavatmal
EDU010414MAH01,Master Mind Global English School,Education Fees,IND-MAH-Pune
EDU010415MAH01,Matrix Academy School,Education Fees,IND-MAH-Thane
EDU010416MAH01,Mdn Future School Roha,Education Fees,IND-MAH-Raigad
EDU010417MAH01,Mehernosh Boman Burjor Irani Educational Academy,Education Fees,IND-MAH-Thane
EDU010418MAH01,Meridian School,Education Fees,IND-MAH-Mumbai
EDU010419MAH01,Meritorious Public School,Education Fees,IND-MAH-Gondia
EDU010420MAH01,Millennium National School,Education Fees,IND-MAH-Pune
EDU010421MAH01,Mnr School Of Excellence,Education Fees,IND-MAH-Mumbai
EDU010422MAH01,Modern English School,Education Fees,IND-MAH-Pune
EDU010423MAH01,"Modern International School, Gangapur",Education Fees,IND-MAH-Aurangabad
EDU010424MAH01,Modern School,Education Fees,IND-MAH-Nagpur
EDU010425MAH01,Montfort Higher Secondary School,Education Fees,IND-MAH-Chandrapur
EDU010426MAH01,Montfort School,Education Fees,IND-MAH-Nagpur
EDU010427MAH01,Mount Carmel Convent High School,Education Fees,IND-MAH-Chandrapur
EDU010428MAH01,Mount Carmel Convent High School,Education Fees,IND-MAH-Chandrapur
EDU010429MAH01,Mount Carmel Convent School,Education Fees,IND-MAH-Nagpur
EDU010430MAH01,Mount Carmel Convent School,Education Fees,IND-MAH-Wardha
EDU010431MAH01,Mount Litera Zee School,Education Fees,IND-MAH-Nagpur
EDU010432MAH01,Mount St. Ann High School,Education Fees,IND-MAH-Pune
EDU010433MAH01,Mount St. Patrick Academy,Education Fees,IND-MAH-Pune
EDU010434MAH01,Msb Educational Institute,Education Fees,IND-MAH-Pune
EDU010435MAH01,Mukesh R Patel School,Education Fees,IND-MAH-Dhule
EDU010436MAH01,Muljibhai Mehta International School,Education Fees,IND-MAH-Thane
EDU010437MAH01,Mvp Sunrise School,Education Fees,IND-MAH-Nashik
EDU010438MAH01,My Rich Dad'S Academy,Education Fees,IND-MAH-Jalna
EDU010439MAH01,My School,Education Fees,IND-MAH-Kolhapur
EDU010440MAH01,N.L. Dalmia High School,Education Fees,IND-MAH-Thane
EDU010441MAH01,"N.V. Chinmaya Vidyalaya, Shegaon",Education Fees,IND-MAH-Buldhana
EDU010442MAH01,Nagarjuna Public School,Education Fees,IND-MAH-Nanded
EDU010443MAH01,Nairs Essence International School,Education Fees,IND-MAH-Nagpur
EDU010444MAH01,Nalanda English Medium School,Education Fees,IND-MAH-Pune
EDU010445MAH01,Nalanda Public School,Education Fees,IND-MAH-Mumbai
EDU010446MAH01,Narayana E Techno School,Education Fees,IND-MAH-Mumbai
EDU010447MAH01,Narayana Vidyalayam,Education Fees,IND-MAH-Chandrapur
EDU010448MAH01,Narayana Vidyalayam,Education Fees,IND-MAH-Nagpur
EDU010449MAH01,Nashik Cambridge School,Education Fees,IND-MAH-Nashik
EDU010450MAH01,Nath Valley School,Education Fees,IND-MAH-Aurangabad
EDU010451MAH01,National English School,Education Fees,IND-MAH-Thane
EDU010452MAH01,Nav Krishna Valley School,Education Fees,IND-MAH-Sangli
EDU010453MAH01,Navjeevan Convent & English Primary School,Education Fees,IND-MAH-Bhandara
EDU010454MAH01,Navnirman High English Medium School,Education Fees,IND-MAH-Ratnagiri
EDU010455MAH01,Navy Children School,Education Fees,IND-MAH-Pune
EDU010456MAH01,Neeri Modern School,Education Fees,IND-MAH-Nagpur
EDU010457MAH01,Nes National Public School,Education Fees,IND-MAH-Mumbai
EDU010458MAH01,New Beginning International School,Education Fees,IND-MAH-Aurangabad
EDU010459MAH01,New English Academy Of Genius,Education Fees,IND-MAH-Wardha
EDU010460MAH01,New English School,Education Fees,IND-MAH-Pune
EDU010461MAH01,New Era English School,Education Fees,IND-MAH-Hingoli
EDU010462MAH01,New Era High School,Education Fees,IND-MAH-Satara
EDU010463MAH01,New Hizon Scholars School,Education Fees,IND-MAH-Thane
EDU010464MAH01,New Horizon Public School,Education Fees,IND-MAH-Thane
EDU010465MAH01,New Horizon Public School,Education Fees,IND-MAH-Raigad
EDU010466MAH01,New Horizon Scholars School,Education Fees,IND-MAH-Thane
